timestamp,node_id,short_name,long_name,node_latitude,node_longitude,node_altitude,rssi,snr,hw_model,our_latitude,our_longitude,our_altitude
2025-10-24T14:17:05.317052,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3895,-71.2026,47.0
2025-10-24T14:17:05.317164,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,23,,-4,T_DECK,42.3895,-71.2026,47.0
2025-10-24T14:17:05.317216,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2026,47.0
2025-10-24T14:17:05.317260,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2026,47.0
2025-10-24T14:17:05.317304,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2026,47.0
2025-10-24T14:17:05.317344,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2026,47.0
2025-10-24T14:17:05.317383,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2026,47.0
2025-10-24T14:17:18.432536,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3896,-71.2026,47.0
2025-10-24T14:17:18.432650,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,23,,-4,T_DECK,42.3896,-71.2026,47.0
2025-10-24T14:17:18.432703,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2026,47.0
2025-10-24T14:17:18.432767,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2026,47.0
2025-10-24T14:17:18.432812,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2026,47.0
2025-10-24T14:17:18.432854,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2026,47.0
2025-10-24T14:17:18.432895,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2026,47.0
2025-10-24T14:17:31.558692,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3896,-71.2026,47.0
2025-10-24T14:17:31.558854,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,23,,-4,T_DECK,42.3896,-71.2026,47.0
2025-10-24T14:17:31.558919,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2026,47.0
2025-10-24T14:17:31.558964,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2026,47.0
2025-10-24T14:17:31.559006,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2026,47.0
2025-10-24T14:17:31.559046,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2026,47.0
2025-10-24T14:17:31.559085,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2026,47.0
2025-10-24T14:17:44.712930,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3896,-71.2026,39.0
2025-10-24T14:17:44.713045,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,23,,-4,T_DECK,42.3896,-71.2026,39.0
2025-10-24T14:17:44.713097,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2026,39.0
2025-10-24T14:17:44.713142,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2026,39.0
2025-10-24T14:17:44.713186,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2026,39.0
2025-10-24T14:17:44.713230,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2026,39.0
2025-10-24T14:17:44.713282,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2026,39.0
2025-10-24T14:17:57.854874,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3896,-71.2026,39.0
2025-10-24T14:17:57.854991,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,23,,-4,T_DECK,42.3896,-71.2026,39.0
2025-10-24T14:17:57.855053,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2026,39.0
2025-10-24T14:17:57.855110,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2026,39.0
2025-10-24T14:17:57.855166,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2026,39.0
2025-10-24T14:17:57.855221,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2026,39.0
2025-10-24T14:17:57.855275,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2026,39.0
2025-10-24T14:18:11.022119,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3896,-71.2026,39.0
2025-10-24T14:18:11.022237,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,23,,-4,T_DECK,42.3896,-71.2026,39.0
2025-10-24T14:18:11.022288,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2026,39.0
2025-10-24T14:18:11.022333,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2026,39.0
2025-10-24T14:18:11.022376,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2026,39.0
2025-10-24T14:18:11.022418,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2026,39.0
2025-10-24T14:18:11.022457,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2026,39.0
2025-10-24T14:18:24.119219,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3896,-71.2026,31.0
2025-10-24T14:18:24.119329,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,23,,-4,T_DECK,42.3896,-71.2026,31.0
